0.3072000,0.00880000,0.01492551,0.00013927
0.3247000,0.00880000,0.01498176,0.00009792
0.3379000,0.00440000,0.01500380,0.00012249
0.3467000,0.00440000,0.01502586,0.00012013
0.3555000,0.00440000,0.01507002,0.00011048
0.3643000,0.00440000,0.01508230,0.00009579
0.3731000,0.00440000,0.01504057,0.00014226
0.3797000,0.00220000,0.01480602,0.00009978
0.3841000,0.00220000,0.01492307,0.00011972
0.3885000,0.00220000,0.01498910,0.00008325
0.3929000,0.00220000,0.01504793,0.00011776
0.3973000,0.00220000,0.01476468,0.00012880
0.4017000,0.00220000,0.01486936,0.00007316
0.4061000,0.00220000,0.01490597,0.00011476
0.4105000,0.00220000,0.01487912,0.00011466
0.4149000,0.00220000,0.01482793,0.00007793
0.4193000,0.00220000,0.01493284,0.00008310
0.4237000,0.00220000,0.01479386,0.00007298
0.4281000,0.00220000,0.01494751,0.00008803
0.4325000,0.00220000,0.01477926,0.00011671
0.4369000,0.00220000,0.01476225,0.00008019
0.4413000,0.00220000,0.01469914,0.00012609
0.4457000,0.00220000,0.01478170,0.00013617
0.4501000,0.00220000,0.01488888,0.00007809
0.4545000,0.00220000,0.01482306,0.00006574
0.4589000,0.00220000,0.01475739,0.00006317
0.4633000,0.00220000,0.01469429,0.00005819
0.4677000,0.00220000,0.01483280,0.00009012
0.4721000,0.00220000,0.01482063,0.00007548
0.4765000,0.00220000,0.01475739,0.00010204
0.4809000,0.00220000,0.01458539,0.00017149
0.4853000,0.00220000,0.01479629,0.00008515
0.4897000,0.00220000,0.01475253,0.00009474
0.4941000,0.00220000,0.01461923,0.00005562
0.4985000,0.00220000,0.01483768,0.00006091
0.5029000,0.00220000,0.01481576,0.00007060
0.5072000,0.00220000,0.01476711,0.00008749
0.5116000,0.00220000,0.01466763,0.00012595
0.5160000,0.00220000,0.01471854,0.00011404
0.5204000,0.00220000,0.01464584,0.00008955
0.5248000,0.00220000,0.01489864,0.00009277
0.5292000,0.00220000,0.01463858,0.00007985
0.5336000,0.00220000,0.01485230,0.00007800
0.5380000,0.00220000,0.01473796,0.00006313
0.5424000,0.00220000,0.01470156,0.00007033
0.5453000,0.00390000,0.01507247,0.00025045
0.5467000,0.00220000,0.01479629,0.00009245
0.5511000,0.00220000,0.01483524,0.00006334
0.5531000,0.00390000,0.01505774,0.00019143
0.5555000,0.00220000,0.01468459,0.00007756
0.5599000,0.00220000,0.01475982,0.00009476
0.5609000,0.00390000,0.01493528,0.00019798
0.5643000,0.00220000,0.01473553,0.00007041
0.5685000,0.00220000,0.01469914,0.00009942
0.5687000,0.00390000,0.01501360,0.00006862
0.5765000,0.00390000,0.01467490,0.00008722
0.5843000,0.00390000,0.01499400,0.00007102
0.5921000,0.00390000,0.01493040,0.00007331
0.5999000,0.00390000,0.01505774,0.00009081
0.6077000,0.00390000,0.01485230,0.00006337
0.6155000,0.00390000,0.01490597,0.00006593
0.6233000,0.00390000,0.01494995,0.00006114
0.6311000,0.00390000,0.01490841,0.00006105
0.6389000,0.00390000,0.01486205,0.00006583
0.6467000,0.00390000,0.01470399,0.00004608
0.6545000,0.00390000,0.01459747,0.00005799
0.6623000,0.00390000,0.01489132,0.00006346
0.6702000,0.00390000,0.01457090,0.00011830
0.6780000,0.00390000,0.01472097,0.00005096
0.6858000,0.00390000,0.01478413,0.00022616
0.6936000,0.00390000,0.01464826,0.00005809
0.7014000,0.00390000,0.01476468,0.00006319
0.7092000,0.00390000,0.01472582,0.00006796
0.7170000,0.00390000,0.01462165,0.00008706
0.7248000,0.00390000,0.01468944,0.00020362
0.7327000,0.00390000,0.01471612,0.00006308
0.7405000,0.00390000,0.01466521,0.00008719
0.7483000,0.00390000,0.01458781,0.00013527
0.7561000,0.00390000,0.01491329,0.00007816
0.7639000,0.00390000,0.01478413,0.00010700
0.7717000,0.00390000,0.01491085,0.00006350
0.7796000,0.00390000,0.01469429,0.00010182
0.7874000,0.00390000,0.01478170,0.00006565
0.7952000,0.00390000,0.01481332,0.00010224
0.8030000,0.00390000,0.01469914,0.00009942
0.8108000,0.00390000,0.01468217,0.00010663
0.8186000,0.00390000,0.01452025,0.00012773
0.8264000,0.00390000,0.01483524,0.00008770
0.8343000,0.00390000,0.01453954,0.00020499
0.8538000,0.01560000,0.01478413,0.00010457
0.8851000,0.01560000,0.01473553,0.00006312
0.9163000,0.01560000,0.01437121,0.00011508
0.9475000,0.01560000,0.01480846,0.00015090
1.1217000,0.00930000,0.01462406,0.00003386
1.1402000,0.00930000,0.01468459,0.00003151
1.1588000,0.00930000,0.01464584,0.00002904
1.1774000,0.00930000,0.01463858,0.00002662
1.1959000,0.00930000,0.01463132,0.00002661
1.2145000,0.00930000,0.01463374,0.00002661
1.2330000,0.00930000,0.01460231,0.00002658
1.2516000,0.00930000,0.01458056,0.00002657
1.2702000,0.00930000,0.01459506,0.00003383
1.2887000,0.00930000,0.01460472,0.00003626
1.3073000,0.00930000,0.01457332,0.00003380
1.3259000,0.00930000,0.01473310,0.00003156
1.3444000,0.00930000,0.01483524,0.00003654
1.3630000,0.00930000,0.01482550,0.00003896
1.3815000,0.00930000,0.01480116,0.00003163
1.4001000,0.00930000,0.01479386,0.00003406
1.4187000,0.00930000,0.01472339,0.00003155
1.4372000,0.00930000,0.01470156,0.00003152
1.4558001,0.00930000,0.01474282,0.00004371
1.4744000,0.00930000,0.01476711,0.00003889
1.4929000,0.00930000,0.01472097,0.00003397
1.5115000,0.00930000,0.01475496,0.00003401
1.5300000,0.00930000,0.01474525,0.00004129
1.5486000,0.00930000,0.01471369,0.00003396
1.5671999,0.00930000,0.01474039,0.00004856
1.5857000,0.00930000,0.01464100,0.00003872
1.6043000,0.00930000,0.01467490,0.00004119
1.6229000,0.00930000,0.01463616,0.00005323
1.6391000,0.00930000,0.01459989,0.00004350
3.5599999,0.38000000,0.01481089,0.00012170
4.5000000,0.56000000,0.01466037,0.00006780
